order,id,date,time,title,url,visitCount,typedCount,transition
19269,3578,05/09/2026,01:00:03,Scale record 3578,https://scale3.historyout-qa.invalid/page/3578?campaign=x#note,3,0,link
19270,3575,05/09/2026,01:00:03,Scale record 3575,https://scale0.historyout-qa.invalid/page/3575?campaign=x#note,3,0,link
19271,3576,05/09/2026,01:00:03,Scale record 3576,https://scale1.historyout-qa.invalid/page/3576?campaign=x#note,3,0,link
19272,3577,05/09/2026,01:00:03,Scale record 3577,https://scale2.historyout-qa.invalid/page/3577?campaign=x#note,3,0,link
19273,3575,05/09/2026,01:00:03,Scale record 3575,https://scale0.historyout-qa.invalid/page/3575?campaign=x#note,3,0,link
19274,3576,05/09/2026,01:00:03,Scale record 3576,https://scale1.historyout-qa.invalid/page/3576?campaign=x#note,3,0,link
19275,3574,05/09/2026,01:00:03,Scale record 3574,https://scale4.historyout-qa.invalid/page/3574?campaign=x#note,3,0,link
19276,3575,05/09/2026,01:00:03,Scale record 3575,https://scale0.historyout-qa.invalid/page/3575?campaign=x#note,3,0,link
19277,3573,05/09/2026,01:00:03,Scale record 3573,https://scale3.historyout-qa.invalid/page/3573?campaign=x#note,3,0,link
19278,3574,05/09/2026,01:00:03,Scale record 3574,https://scale4.historyout-qa.invalid/page/3574?campaign=x#note,3,0,link
19279,3572,05/09/2026,01:00:03,Scale record 3572,https://scale2.historyout-qa.invalid/page/3572?campaign=x#note,3,0,link
19280,3573,05/09/2026,01:00:03,Scale record 3573,https://scale3.historyout-qa.invalid/page/3573?campaign=x#note,3,0,link
19281,3574,05/09/2026,01:00:03,Scale record 3574,https://scale4.historyout-qa.invalid/page/3574?campaign=x#note,3,0,link
19282,3571,05/09/2026,01:00:03,Scale record 3571,https://scale1.historyout-qa.invalid/page/3571?campaign=x#note,3,0,link
19283,3572,05/09/2026,01:00:03,Scale record 3572,https://scale2.historyout-qa.invalid/page/3572?campaign=x#note,3,0,link
19284,3573,05/09/2026,01:00:03,Scale record 3573,https://scale3.historyout-qa.invalid/page/3573?campaign=x#note,3,0,link
19285,3570,05/09/2026,01:00:03,Scale record 3570,https://scale0.historyout-qa.invalid/page/3570?campaign=x#note,3,0,link
19286,3571,05/09/2026,01:00:03,Scale record 3571,https://scale1.historyout-qa.invalid/page/3571?campaign=x#note,3,0,link
19287,3572,05/09/2026,01:00:03,Scale record 3572,https://scale2.historyout-qa.invalid/page/3572?campaign=x#note,3,0,link
19288,3570,05/09/2026,01:00:03,Scale record 3570,https://scale0.historyout-qa.invalid/page/3570?campaign=x#note,3,0,link
19289,3571,05/09/2026,01:00:03,Scale record 3571,https://scale1.historyout-qa.invalid/page/3571?campaign=x#note,3,0,link
19290,3569,05/09/2026,01:00:03,Scale record 3569,https://scale4.historyout-qa.invalid/page/3569?campaign=x#note,3,0,link
19291,3570,05/09/2026,01:00:03,Scale record 3570,https://scale0.historyout-qa.invalid/page/3570?campaign=x#note,3,0,link
19292,3568,05/09/2026,01:00:03,Scale record 3568,https://scale3.historyout-qa.invalid/page/3568?campaign=x#note,3,0,link
19293,3569,05/09/2026,01:00:03,Scale record 3569,https://scale4.historyout-qa.invalid/page/3569?campaign=x#note,3,0,link
19294,3567,05/09/2026,01:00:03,Scale record 3567,https://scale2.historyout-qa.invalid/page/3567?campaign=x#note,3,0,link
19295,3568,05/09/2026,01:00:03,Scale record 3568,https://scale3.historyout-qa.invalid/page/3568?campaign=x#note,3,0,link
19296,3569,05/09/2026,01:00:03,Scale record 3569,https://scale4.historyout-qa.invalid/page/3569?campaign=x#note,3,0,link
19297,3566,05/09/2026,01:00:03,Scale record 3566,https://scale1.historyout-qa.invalid/page/3566?campaign=x#note,3,0,link
19298,3567,05/09/2026,01:00:03,Scale record 3567,https://scale2.historyout-qa.invalid/page/3567?campaign=x#note,3,0,link
19299,3568,05/09/2026,01:00:03,Scale record 3568,https://scale3.historyout-qa.invalid/page/3568?campaign=x#note,3,0,link
19300,3565,05/09/2026,01:00:03,Scale record 3565,https://scale0.historyout-qa.invalid/page/3565?campaign=x#note,3,0,link
19301,3566,05/09/2026,01:00:03,Scale record 3566,https://scale1.historyout-qa.invalid/page/3566?campaign=x#note,3,0,link
19302,3567,05/09/2026,01:00:03,Scale record 3567,https://scale2.historyout-qa.invalid/page/3567?campaign=x#note,3,0,link
19303,3565,05/09/2026,01:00:03,Scale record 3565,https://scale0.historyout-qa.invalid/page/3565?campaign=x#note,3,0,link
19304,3566,05/09/2026,01:00:03,Scale record 3566,https://scale1.historyout-qa.invalid/page/3566?campaign=x#note,3,0,link
19305,3564,05/09/2026,01:00:03,Scale record 3564,https://scale4.historyout-qa.invalid/page/3564?campaign=x#note,3,0,link
19306,3565,05/09/2026,01:00:03,Scale record 3565,https://scale0.historyout-qa.invalid/page/3565?campaign=x#note,3,0,link
19307,3563,05/09/2026,01:00:03,Scale record 3563,https://scale3.historyout-qa.invalid/page/3563?campaign=x#note,3,0,link
19308,3564,05/09/2026,01:00:03,Scale record 3564,https://scale4.historyout-qa.invalid/page/3564?campaign=x#note,3,0,link
19309,3562,05/09/2026,01:00:03,Scale record 3562,https://scale2.historyout-qa.invalid/page/3562?campaign=x#note,3,0,link
19310,3563,05/09/2026,01:00:03,Scale record 3563,https://scale3.historyout-qa.invalid/page/3563?campaign=x#note,3,0,link
19311,3564,05/09/2026,01:00:03,Scale record 3564,https://scale4.historyout-qa.invalid/page/3564?campaign=x#note,3,0,link
19312,3561,05/09/2026,01:00:03,Scale record 3561,https://scale1.historyout-qa.invalid/page/3561?campaign=x#note,3,0,link
19313,3562,05/09/2026,01:00:03,Scale record 3562,https://scale2.historyout-qa.invalid/page/3562?campaign=x#note,3,0,link
19314,3563,05/09/2026,01:00:03,Scale record 3563,https://scale3.historyout-qa.invalid/page/3563?campaign=x#note,3,0,link
19315,3560,05/09/2026,01:00:03,Scale record 3560,https://scale0.historyout-qa.invalid/page/3560?campaign=x#note,3,0,link
19316,3561,05/09/2026,01:00:03,Scale record 3561,https://scale1.historyout-qa.invalid/page/3561?campaign=x#note,3,0,link
19317,3562,05/09/2026,01:00:03,Scale record 3562,https://scale2.historyout-qa.invalid/page/3562?campaign=x#note,3,0,link
19318,3560,05/09/2026,01:00:03,Scale record 3560,https://scale0.historyout-qa.invalid/page/3560?campaign=x#note,3,0,link
19319,3561,05/09/2026,01:00:03,Scale record 3561,https://scale1.historyout-qa.invalid/page/3561?campaign=x#note,3,0,link
19320,3559,05/09/2026,01:00:03,Scale record 3559,https://scale4.historyout-qa.invalid/page/3559?campaign=x#note,3,0,link
19321,3560,05/09/2026,01:00:03,Scale record 3560,https://scale0.historyout-qa.invalid/page/3560?campaign=x#note,3,0,link
19322,3558,05/09/2026,01:00:03,Scale record 3558,https://scale3.historyout-qa.invalid/page/3558?campaign=x#note,3,0,link
19323,3559,05/09/2026,01:00:03,Scale record 3559,https://scale4.historyout-qa.invalid/page/3559?campaign=x#note,3,0,link
19324,3557,05/09/2026,01:00:03,Scale record 3557,https://scale2.historyout-qa.invalid/page/3557?campaign=x#note,3,0,link
19325,3558,05/09/2026,01:00:03,Scale record 3558,https://scale3.historyout-qa.invalid/page/3558?campaign=x#note,3,0,link
19326,3559,05/09/2026,01:00:03,Scale record 3559,https://scale4.historyout-qa.invalid/page/3559?campaign=x#note,3,0,link
19327,3556,05/09/2026,01:00:03,Scale record 3556,https://scale1.historyout-qa.invalid/page/3556?campaign=x#note,3,0,link
19328,3557,05/09/2026,01:00:03,Scale record 3557,https://scale2.historyout-qa.invalid/page/3557?campaign=x#note,3,0,link
19329,3558,05/09/2026,01:00:03,Scale record 3558,https://scale3.historyout-qa.invalid/page/3558?campaign=x#note,3,0,link
19330,3555,05/09/2026,01:00:03,Scale record 3555,https://scale0.historyout-qa.invalid/page/3555?campaign=x#note,3,0,link
19331,3556,05/09/2026,01:00:03,Scale record 3556,https://scale1.historyout-qa.invalid/page/3556?campaign=x#note,3,0,link
19332,3557,05/09/2026,01:00:03,Scale record 3557,https://scale2.historyout-qa.invalid/page/3557?campaign=x#note,3,0,link
19333,3555,05/09/2026,01:00:03,Scale record 3555,https://scale0.historyout-qa.invalid/page/3555?campaign=x#note,3,0,link
19334,3556,05/09/2026,01:00:03,Scale record 3556,https://scale1.historyout-qa.invalid/page/3556?campaign=x#note,3,0,link
19335,3554,05/09/2026,01:00:03,Scale record 3554,https://scale4.historyout-qa.invalid/page/3554?campaign=x#note,3,0,link
19336,3555,05/09/2026,01:00:03,Scale record 3555,https://scale0.historyout-qa.invalid/page/3555?campaign=x#note,3,0,link
19337,3553,05/09/2026,01:00:03,Scale record 3553,https://scale3.historyout-qa.invalid/page/3553?campaign=x#note,3,0,link
19338,3554,05/09/2026,01:00:03,Scale record 3554,https://scale4.historyout-qa.invalid/page/3554?campaign=x#note,3,0,link
19339,3552,05/09/2026,01:00:03,Scale record 3552,https://scale2.historyout-qa.invalid/page/3552?campaign=x#note,3,0,link
19340,3553,05/09/2026,01:00:03,Scale record 3553,https://scale3.historyout-qa.invalid/page/3553?campaign=x#note,3,0,link
19341,3554,05/09/2026,01:00:03,Scale record 3554,https://scale4.historyout-qa.invalid/page/3554?campaign=x#note,3,0,link
19342,3551,05/09/2026,01:00:03,Scale record 3551,https://scale1.historyout-qa.invalid/page/3551?campaign=x#note,3,0,link
19343,3552,05/09/2026,01:00:03,Scale record 3552,https://scale2.historyout-qa.invalid/page/3552?campaign=x#note,3,0,link
19344,3553,05/09/2026,01:00:03,Scale record 3553,https://scale3.historyout-qa.invalid/page/3553?campaign=x#note,3,0,link
19345,3550,05/09/2026,01:00:03,Scale record 3550,https://scale0.historyout-qa.invalid/page/3550?campaign=x#note,3,0,link
19346,3551,05/09/2026,01:00:03,Scale record 3551,https://scale1.historyout-qa.invalid/page/3551?campaign=x#note,3,0,link
19347,3552,05/09/2026,01:00:03,Scale record 3552,https://scale2.historyout-qa.invalid/page/3552?campaign=x#note,3,0,link
19348,3550,05/09/2026,01:00:03,Scale record 3550,https://scale0.historyout-qa.invalid/page/3550?campaign=x#note,3,0,link
19349,3551,05/09/2026,01:00:03,Scale record 3551,https://scale1.historyout-qa.invalid/page/3551?campaign=x#note,3,0,link
19350,3549,05/09/2026,01:00:03,Scale record 3549,https://scale4.historyout-qa.invalid/page/3549?campaign=x#note,3,0,link
19351,3550,05/09/2026,01:00:03,Scale record 3550,https://scale0.historyout-qa.invalid/page/3550?campaign=x#note,3,0,link
19352,3548,05/09/2026,01:00:03,Scale record 3548,https://scale3.historyout-qa.invalid/page/3548?campaign=x#note,3,0,link
19353,3549,05/09/2026,01:00:03,Scale record 3549,https://scale4.historyout-qa.invalid/page/3549?campaign=x#note,3,0,link
19354,3547,05/09/2026,01:00:03,Scale record 3547,https://scale2.historyout-qa.invalid/page/3547?campaign=x#note,3,0,link
19355,3548,05/09/2026,01:00:03,Scale record 3548,https://scale3.historyout-qa.invalid/page/3548?campaign=x#note,3,0,link
19356,3549,05/09/2026,01:00:03,Scale record 3549,https://scale4.historyout-qa.invalid/page/3549?campaign=x#note,3,0,link
19357,3546,05/09/2026,01:00:03,Scale record 3546,https://scale1.historyout-qa.invalid/page/3546?campaign=x#note,3,0,link
19358,3547,05/09/2026,01:00:03,Scale record 3547,https://scale2.historyout-qa.invalid/page/3547?campaign=x#note,3,0,link
19359,3548,05/09/2026,01:00:03,Scale record 3548,https://scale3.historyout-qa.invalid/page/3548?campaign=x#note,3,0,link
19360,3545,05/09/2026,01:00:03,Scale record 3545,https://scale0.historyout-qa.invalid/page/3545?campaign=x#note,3,0,link
19361,3546,05/09/2026,01:00:03,Scale record 3546,https://scale1.historyout-qa.invalid/page/3546?campaign=x#note,3,0,link
19362,3547,05/09/2026,01:00:03,Scale record 3547,https://scale2.historyout-qa.invalid/page/3547?campaign=x#note,3,0,link
19363,3545,05/09/2026,01:00:03,Scale record 3545,https://scale0.historyout-qa.invalid/page/3545?campaign=x#note,3,0,link
19364,3546,05/09/2026,01:00:03,Scale record 3546,https://scale1.historyout-qa.invalid/page/3546?campaign=x#note,3,0,link
19365,3544,05/09/2026,01:00:03,Scale record 3544,https://scale4.historyout-qa.invalid/page/3544?campaign=x#note,3,0,link
19366,3545,05/09/2026,01:00:03,Scale record 3545,https://scale0.historyout-qa.invalid/page/3545?campaign=x#note,3,0,link
19367,3543,05/09/2026,01:00:03,Scale record 3543,https://scale3.historyout-qa.invalid/page/3543?campaign=x#note,3,0,link
19368,3544,05/09/2026,01:00:03,Scale record 3544,https://scale4.historyout-qa.invalid/page/3544?campaign=x#note,3,0,link
19369,3542,05/09/2026,01:00:03,Scale record 3542,https://scale2.historyout-qa.invalid/page/3542?campaign=x#note,3,0,link
19370,3543,05/09/2026,01:00:03,Scale record 3543,https://scale3.historyout-qa.invalid/page/3543?campaign=x#note,3,0,link
19371,3544,05/09/2026,01:00:03,Scale record 3544,https://scale4.historyout-qa.invalid/page/3544?campaign=x#note,3,0,link
19372,3541,05/09/2026,01:00:03,Scale record 3541,https://scale1.historyout-qa.invalid/page/3541?campaign=x#note,3,0,link
19373,3542,05/09/2026,01:00:03,Scale record 3542,https://scale2.historyout-qa.invalid/page/3542?campaign=x#note,3,0,link
19374,3543,05/09/2026,01:00:03,Scale record 3543,https://scale3.historyout-qa.invalid/page/3543?campaign=x#note,3,0,link
19375,3540,05/09/2026,01:00:03,Scale record 3540,https://scale0.historyout-qa.invalid/page/3540?campaign=x#note,3,0,link
19376,3541,05/09/2026,01:00:03,Scale record 3541,https://scale1.historyout-qa.invalid/page/3541?campaign=x#note,3,0,link
19377,3542,05/09/2026,01:00:03,Scale record 3542,https://scale2.historyout-qa.invalid/page/3542?campaign=x#note,3,0,link
19378,3540,05/09/2026,01:00:03,Scale record 3540,https://scale0.historyout-qa.invalid/page/3540?campaign=x#note,3,0,link
19379,3541,05/09/2026,01:00:03,Scale record 3541,https://scale1.historyout-qa.invalid/page/3541?campaign=x#note,3,0,link
19380,3539,05/09/2026,01:00:03,Scale record 3539,https://scale4.historyout-qa.invalid/page/3539?campaign=x#note,3,0,link
19381,3540,05/09/2026,01:00:03,Scale record 3540,https://scale0.historyout-qa.invalid/page/3540?campaign=x#note,3,0,link
19382,3538,05/09/2026,01:00:03,Scale record 3538,https://scale3.historyout-qa.invalid/page/3538?campaign=x#note,3,0,link
19383,3539,05/09/2026,01:00:03,Scale record 3539,https://scale4.historyout-qa.invalid/page/3539?campaign=x#note,3,0,link
19384,3537,05/09/2026,01:00:03,Scale record 3537,https://scale2.historyout-qa.invalid/page/3537?campaign=x#note,3,0,link
19385,3538,05/09/2026,01:00:03,Scale record 3538,https://scale3.historyout-qa.invalid/page/3538?campaign=x#note,3,0,link
19386,3539,05/09/2026,01:00:03,Scale record 3539,https://scale4.historyout-qa.invalid/page/3539?campaign=x#note,3,0,link
19387,3536,05/09/2026,01:00:03,Scale record 3536,https://scale1.historyout-qa.invalid/page/3536?campaign=x#note,3,0,link
19388,3537,05/09/2026,01:00:03,Scale record 3537,https://scale2.historyout-qa.invalid/page/3537?campaign=x#note,3,0,link
19389,3538,05/09/2026,01:00:03,Scale record 3538,https://scale3.historyout-qa.invalid/page/3538?campaign=x#note,3,0,link
19390,3535,05/09/2026,01:00:03,Scale record 3535,https://scale0.historyout-qa.invalid/page/3535?campaign=x#note,3,0,link
19391,3536,05/09/2026,01:00:03,Scale record 3536,https://scale1.historyout-qa.invalid/page/3536?campaign=x#note,3,0,link
19392,3537,05/09/2026,01:00:03,Scale record 3537,https://scale2.historyout-qa.invalid/page/3537?campaign=x#note,3,0,link
19393,3535,05/09/2026,01:00:03,Scale record 3535,https://scale0.historyout-qa.invalid/page/3535?campaign=x#note,3,0,link
19394,3536,05/09/2026,01:00:03,Scale record 3536,https://scale1.historyout-qa.invalid/page/3536?campaign=x#note,3,0,link
19395,3534,05/09/2026,01:00:03,Scale record 3534,https://scale4.historyout-qa.invalid/page/3534?campaign=x#note,3,0,link
19396,3535,05/09/2026,01:00:03,Scale record 3535,https://scale0.historyout-qa.invalid/page/3535?campaign=x#note,3,0,link
19397,3533,05/09/2026,01:00:03,Scale record 3533,https://scale3.historyout-qa.invalid/page/3533?campaign=x#note,3,0,link
19398,3534,05/09/2026,01:00:03,Scale record 3534,https://scale4.historyout-qa.invalid/page/3534?campaign=x#note,3,0,link
19399,3532,05/09/2026,01:00:03,Scale record 3532,https://scale2.historyout-qa.invalid/page/3532?campaign=x#note,3,0,link
19400,3533,05/09/2026,01:00:03,Scale record 3533,https://scale3.historyout-qa.invalid/page/3533?campaign=x#note,3,0,link
19401,3534,05/09/2026,01:00:03,Scale record 3534,https://scale4.historyout-qa.invalid/page/3534?campaign=x#note,3,0,link
19402,3531,05/09/2026,01:00:03,Scale record 3531,https://scale1.historyout-qa.invalid/page/3531?campaign=x#note,3,0,link
19403,3532,05/09/2026,01:00:03,Scale record 3532,https://scale2.historyout-qa.invalid/page/3532?campaign=x#note,3,0,link
19404,3533,05/09/2026,01:00:03,Scale record 3533,https://scale3.historyout-qa.invalid/page/3533?campaign=x#note,3,0,link
19405,3530,05/09/2026,01:00:03,Scale record 3530,https://scale0.historyout-qa.invalid/page/3530?campaign=x#note,3,0,link
19406,3531,05/09/2026,01:00:03,Scale record 3531,https://scale1.historyout-qa.invalid/page/3531?campaign=x#note,3,0,link
19407,3532,05/09/2026,01:00:03,Scale record 3532,https://scale2.historyout-qa.invalid/page/3532?campaign=x#note,3,0,link
19408,3530,05/09/2026,01:00:03,Scale record 3530,https://scale0.historyout-qa.invalid/page/3530?campaign=x#note,3,0,link
19409,3531,05/09/2026,01:00:03,Scale record 3531,https://scale1.historyout-qa.invalid/page/3531?campaign=x#note,3,0,link
19410,3529,05/09/2026,01:00:03,Scale record 3529,https://scale4.historyout-qa.invalid/page/3529?campaign=x#note,3,0,link
19411,3530,05/09/2026,01:00:03,Scale record 3530,https://scale0.historyout-qa.invalid/page/3530?campaign=x#note,3,0,link
19412,3528,05/09/2026,01:00:03,Scale record 3528,https://scale3.historyout-qa.invalid/page/3528?campaign=x#note,3,0,link
19413,3529,05/09/2026,01:00:03,Scale record 3529,https://scale4.historyout-qa.invalid/page/3529?campaign=x#note,3,0,link
19414,3527,05/09/2026,01:00:03,Scale record 3527,https://scale2.historyout-qa.invalid/page/3527?campaign=x#note,3,0,link
19415,3528,05/09/2026,01:00:03,Scale record 3528,https://scale3.historyout-qa.invalid/page/3528?campaign=x#note,3,0,link
19416,3529,05/09/2026,01:00:03,Scale record 3529,https://scale4.historyout-qa.invalid/page/3529?campaign=x#note,3,0,link
